number,summary,milestone,reporter,assigned_to_name,assigned_to_id,priority,status,completed_date,due_date,created_on,work_remaining,project,worked_hours,total_worked_hours,sum_of_child_estimates,plan_level,estimate,total_work_remaining,description,updated_at,last_status_or_milestone_change,tag_names,visible_in_client_view,days_from_created_on,days_from_last_update,days_from_status_change,days_from_completed,Fixed in,known since,Planned for release,type of feature
594,add configurable chunk size,Release 1.5,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Fixed,2011-12-30,,2011-11-15,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Chunk size in upload.php from $config[""upload_chunk_size""]",2011-12-30,,,false,2130 days,2085 days,,2085 days,,,1.5,
595,Missing element titles for use in automated testing,Release 1.5,Wendy Mason (aNSALiyQSr3482eJe5cbCb),Wendy Mason,aNSALiyQSr3482eJe5cbCb,Normal,Fixed,2012-05-08,,2011-11-16,0.0,FileSender,0.0,0.0,1.0,-,0.0,0.0,"Ensure names are applied to all elements e.g. buttons, for easier tracking in automated tests. Some elements currently without names are:

* ""Send File"", ""Guest invite"", ""My Files"", ""Help"", ""About"" and ""Logoff"" buttons across top (although these used to have link names)
* titles adjacent to fields (e.g. To, From, Subject, Message, Expiry Date, Select your file) for uploading a file (authenticated and using voucher) and adding new recipient (for these so far I've been verifying that the text is present rather than the element itself)
* ""Cancel"" button in Help and About
* ""Send"" and ""Cancel"" buttons when adding new recipient
* ""Cancel"" and then subsequent ""Cancel"" and ""OK"" buttons, when cancelling an upload during progress
* ""Show/Hide"" AUP option (when both showing and hiding)
* descriptive text below ""Guest invite"" heading
* ""Send Voucher"" button",2014-10-21,,,false,2129 days,1059 days,,1955 days,,,1.5,
596,"Rethink ""clear on cancel"" in the Upload UI",Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2011-11-16,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When cancelling a file upload, all fields (To:, Subject, Message) are cleared.  The assumption is someone would want to upload a new file.  That behaviour is suboptimal if the only thing the user wants to do is *send a different file*.  Seeing your possibly long message disappear might not be what you're waiting for.  

Maybe we should drop the auto clear and make it very easy for a user to clear the form.  In a way that's already there, they can press ""new upload"".  So rather than auto-clear, maybe ask on cancel a question of the type ""clear form, select new file or quit""?

Thank you NAKAMURA Motonori for bringing this up!",2011-11-16,,,false,2129 days,2129 days,,,,,,
598,"Relabel choices in ""cancel upload"" button: from cancel/OK to ""yes/no""",Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Fixed,2011-12-29,,2011-11-16,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When canceling an upload, the choices are now ""cancel"" or ""ok"".  That is confusing.  The question when canceling ought to be ""yes/no"".",2012-05-18,,,false,2129 days,1945 days,,2086 days,,,,chrome
599,related project issue,,sachintiwari06 (bRrQJ2fsur4B3gacwqjQWU),,,Normal,Fixed,2011-11-22,,2011-11-22,0.0,FileSender,1.0,1.0,0.0,-,0.0,0.0,"hi sachin ,
                          plz resolve that issue .....................",2011-11-22,,,false,2123 days,2123 days,,2123 days,,,,
600,Editable alerts if IdP has not provided enough information,Suggested features,lkopecky (bZ7dTif7Gr4zu5acwqjQWU),,,Normal,New,Not Completed,,2011-11-25,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Hi, 

now, if some IdP has not provided enough information (in our case some IdPs don't provide attribute email) user can see alert ""Although you have authenticated with an Identity Provider. It appears your IdP has not provided enough information for this application to continue"" but users usually don't know anything about IdP so it tells them nothing and they don't come back anymore....
The problem is that this alert is compiled into flash so we can't change it. Is there any way to move this alert from flash into config file to be editable? We would like to change this text to our language and provide some more information what our users should do to fix that...

We install filesender from deb-packages so it's not such a good idea to change this text in sourcecode, compile and replace some files in deb-instalation afterwards...

flex/src/filesender.mxml:                                               Alert.show(""Although you have authenticated with an Identity Provider. It appears your IdP has not provided enough information for this application to continue"",""Error: Contact Administrator"")

Thx a lot",2014-10-21,,,false,2120 days,1059 days,,,,,,
601,HTML5 (or Gears) upload with a backslash or double quote in the filename fails,Bugs in version 1.1,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-06-03,,2011-11-26,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"With 1.1 using HTML5 and also with 1.0.1 using Gears uploads of a file containg a \ in the filename fails after upload. User gets a 'Cannot move file' popup and on the backend a ""Cannot find File in Temp Folder"" is logged in the administrator Error logs (accesible from the UI).

This is caused by the way the filename is passed on to the backend on two different
occasions in two different ways. 

During the upload (of each chunk) the filename is passed through a POST/GET and the \ gets escaped (say hi to the magic quotes :():

    [n] => back\\slash.jpg

After the upload when the file is moved from temp storage to final storage the filename is sent in a json-encoded block and the \ is not escaped:

   [fileoriginalname] => back\slash.jpg

Since the filename is used for generating a hashed temporary filename on the backend there will be a *different* tempfilename on both occasions and the move will fail.

A structural solution would be to use the same method on both occasions to pass the filename from UI to backend (so any escaping/encoding/etc will be the same) or use one moment in the workflow to generate the tempfilename and use the result on all occasions where the tempfilename is needed.

Workarounds for this case could be:

- put the \ on the list of invalid characters in the filename (function fnCheckString in the flex source in two src files) Needs careful checking on Windows where the \ has a special meaning.
- use stripslashes on the input during uploads: this might work but is highly dependent on the 'magic quotes' mess we all learned to love and will definitely introduce complications
- turn of magic quotes ? (needs testing and sanity checking)

Note that this will be taken care of in 1.5 in a structural way, see #405
",2016-12-12,,,false,2119 days,276 days,,1929 days,,1.0.1,1.1.1,
602,Download of file with double quote in filename breaks content-disposition header ,Bugs in version 1.1,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Low,Fixed,2012-06-03,,2011-11-26,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When downloading a file with a "" in the filename the actual download suggests a 'broken' filename (the part up till the ""). For example:

test"".jpg -> test

Quick fix (for 1.1) is to replace all double quotes in the filename with _ in the content-disposition header.

Note that it is possible to upload files with a "" in the name with Flash. See also #601 .",2012-06-03,,,false,2119 days,1929 days,,1929 days,,1.0.1,1.1.1,
603,Syntax-check of email-fields must happen prior to upload starting,Bugs in version 1.1,,,,Normal,Known issue,2015-12-01,,2011-11-28,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"This weekend I had my slightly tech-fobic mother test cloudstor, version 1.1. She pasted in the email-address she was going to send to, browsed to a file etc., uploaded 200 megs over a very, very , slow link, and then, some hour later, got an error-message from the mailserver that she had used the wrong format email-address. She had pasted in: 

*""Firstname Lastname"" <firstlast@recipient.org>*

instead of 

*firstlast@recipient.org*

Not a very good impression, getting the error after the upload was finished.",2015-12-01,2015-12-01,,false,2117 days,653 days,653 days,653 days,1.5,,remains a known defficiency in 1.1,code enhancement
604,Not all 'dangerous' characters displayed in My Files,Release 1.5,Wendy Mason (aNSALiyQSr3482eJe5cbCb),,,Normal,Fixed,2011-12-29,,2011-11-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"The backslash is not being displayed in the 1.5 My Files table (no gap is left either) (it does display in the sent email's subject and message though), but does get displayed in the 1.1 My Files table. When I enter the following into the subject and message fields:
<pre><code>
<tag> text &amp;""'></?\n'""
</code></pre> it appears in the My Files table as:
<pre><code><tag> text &amp;""'></?n'""
</code></pre>

",2011-12-29,,,false,2116 days,2086 days,,2086 days,,1.5,1.5,
605,Subject and message field issues when adding new recipient,Release 1.5,Wendy Mason (aNSALiyQSr3482eJe5cbCb),,,Normal,Fixed,2011-12-29,,2011-11-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When adding a new recipient, the Subject and Message fields are not autocompleting from the original email sent, but they did in 1.1. Also, after entering custom text into the Subject and Message fields, if I cancel and then click on the ""Add new recipient"" button for the same file again, the custom text is still displayed i.e. does not clear upon cancel (also applies to 1.1).",2012-09-10,,,false,2116 days,1830 days,,2086 days,,,1.5,
606,URL post validation,Release 1.5,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Fixed,2012-02-28,,2011-11-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"uri parameters post should only only include md5 hash from server of temp file name
get the md5 temp name server when validating upload
remove all uri ? parameters from file upload

",2012-02-28,,,false,2116 days,2025 days,,2025 days,,,1.5,
607,"Audit code for parameter, post, request validation",Release 1.5,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Fixed,2012-02-28,,2011-11-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,Validate and change where necessary,2012-02-28,,,false,2116 days,2025 days,,2025 days,,,1.5,
608,Let Vouchers and AddRecipient also use JSON,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,Fixed,2011-12-30,,2011-11-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"We agreed yesterday to let all user-supplied input (where possible) move to the server with JSON. to ensure consistent UTF8/unicode encoding. This works properly for upload file, but with creating a voucher, and adding a recipient (email, subject, message) it needs to be moved to JSON.",2011-12-30,,,false,2116 days,2085 days,,2085 days,,,1.5,
609,Reintroduce dsn override and legacy pg_ config use,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Normal,Fixed,2011-12-30,,2011-11-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2011-12-30,,,false,2116 days,2085 days,,2085 days,,,,
610,Slow uploads with Chrome on Windows,Third party bugs,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Normal,Known issue,2016-02-26,,2011-12-06,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,Uploading with Chrome on Windows can be very slow compared to uploads with other browsers/OSses. After some investigation this appears to be a problem with the NSS libraies used by Chrome. See http://code.google.com/p/chromium/issues/detail?id=69813#c45 for details.,2016-02-26,2016-02-26,,false,2109 days,566 days,566 days,566 days,,1.1,,
611,Daily cronjob gives Segmentation Fault on Debian Lenny,Third party bugs,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Known issue,2016-02-26,,2011-12-16,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"After a standard upgrade to postgresql 8.3.16-0lenny1 the daily cronjob will emit ""Segmentation fault"" errors. See http://bugs.debian.org/cgi-bin/bugreport.cgi?bug=411982 for more details. 

Solutions/workarounds
- upgrade to squeeze (note that lenny will be EOL on Feb 6 2012, see http://www.h-online.com/security/news/item/Debian-GNU-Linux-5-0-Lenny-approaches-end-of-life-1391439.html)
- install/upgrade to postgresql 8.4 from the lenny-backports repository (see http://backports-master.debian.org/ )
- downgrade postgresql to 8.3.14-0lenny1 (not recommended due to lacking security fixes)
",2016-02-26,2016-02-26,,false,2099 days,566 days,566 days,566 days,,,,
612,Update and optimize cron.php for PDO,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-02-28,,2011-12-16,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,Add patches from Dick Visser to have cron.php use PDO and optimise certain queries.,2012-02-28,,,false,2099 days,2025 days,,2025 days,,,1.5,
613,Filesize 0 in admin interface for Uploads and Downloads,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Normal,Fixed,2011-12-20,,2011-12-17,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2011-12-20,,,false,2098 days,2095 days,,2095 days,,1.5,1.5,
614,Client side expiry date selection based on server time,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-02-28,,2011-12-17,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When the client has a time in the future uploads might fail because the expiry date is past the server side checked maximum. This might be prevented by having the expiry date picker use the server time.

Suggestion from a user of the TERENA install with a VM running in the future.",2014-10-21,,,false,2098 days,1059 days,,2025 days,1.5,,1.5,code enhancement
615,"Accept and use ""free form text"" in email addresses",Suggested features,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,New,Not Completed,,2011-12-19,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Users tend to cut&paste email addresses including the 'free form text' parts like: ""Firstname Lastname"" <user@example.org> Currenty these addresses are not accepted or handled very well. ",2012-06-29,,,false,2096 days,1903 days,,,,1.1,,code enhancement
616,jquery version,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Normal,Fixed,2011-12-29,,2011-12-19,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"The current jquery version triggers deprecation warnings in the Chrome console:

event.layerX and event.layerY are broken and deprecated in WebKit. They will be removed from the engine in the near future.

According to (a.o.) http://stackoverflow.com/questions/7825448/webkit-issues-with-event-layerx-and-event-layery this is fixed/changed in jquery 1.7. We might want to have a look at the need for and impact of upgrading to that version.",2011-12-29,,,false,2096 days,2086 days,,2086 days,,,,
617,Style sheet/screen building issues with Opera,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Low,Known issue,2015-12-03,,2011-12-23,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When using Opera the UI is visibly build up in 'steps'. First the text of the pages is very shortly visible after which the buttons and images are 'applied'. Furthermore I noticed (mainly on the Mac and Linux versions) that pressing a button will move the page contents up a few pixels without doing the intended action. Pressing the button again after the 'shift' up does work. This gives a somewhat 'nervous' impression.

Tested against r1113 of FileSender 1.5 with Opera 11.60 on Win7, Linux and MacOSX 10.5.8 (note: cache cleared and browser restarted)
",2015-12-03,2015-12-03,,false,2092 days,651 days,651 days,651 days,,,1.5,
619,IE7 screen layout,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Low,Fixed,2011-12-30,,2011-12-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,When using IE7 (or IE9 in IE7 mode) the layout is a bit garbled. On all (authenticated) pages the menu buttons on the right are shifted down and on the voucher page the explanatory text is not spanned over the columns. ,2014-10-21,,,false,2086 days,1059 days,,2085 days,,,,
620,IE7 upload and sending a voucher not working,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Normal,Fixed,2011-12-30,,2011-12-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,With IE7 the Send buttons on both the upload and voucher pages don't seem to do anything. On the voucher page pressing the 'Send voucher' generates a javascript error (JSON undefined). We might want to have a look at using the JSON functions in jQuery?,2011-12-30,,,false,2086 days,2085 days,,2085 days,,,,
621,Uploads fail when using Suhosin plugin (PHP hardening) and IE8+,Third party bugs,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Low,Known issue,2016-02-26,,2011-12-29,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When using the Suhosin PHP plugin (not the 'patch') on the server uploads fail due to an (old) default Suhosin setting which appears to be incompatible with IE8+

Solution is (according to http://www.hardened-php.net/suhosin/changelog.html ):

Disable suhosin.session.cryptua by default because of Internet Explorer 8 ""features""

This default is set to Off as of Suhosin plugin Version 0.9.28.

Note that this setting is also active when running Suhosin in simulation mode.",2016-02-26,2016-02-26,,false,2086 days,566 days,566 days,566 days,,,,
622,Add French Language Files,Release 1.5,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Fixed,2012-02-29,,2012-01-05,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Claude Tompers provided French Language Files - Thank you Claude.
Add the files and test.",2017-05-15,,,false,2079 days,122 days,,2024 days,,,1.5,
624,Simplesamlphp 1.8.2 security update in repositories,Third party bugs,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-01-11,,2012-01-11,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"See http://groups.google.com/group/simplesamlphp-announce/browse_thread/thread/cb96723ee3c6751e

Updated debian repos (all, including backported fix for 1.6.3, thanks Thijs) and the testing and unstable rpm repos",2012-01-11,,,false,2073 days,2073 days,,2073 days,,,,
625,Don't show empty Personal Message in mails,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-02-06,,2012-01-11,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,Add patches contributed by Dick Visser (terena),2012-02-06,,,false,2073 days,2047 days,,2047 days,,,1.5,code enhancement
626,Flash upload possible without checking AuP ,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Normal,Fixed,2012-01-18,,2012-01-16,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,With non-HTML5 browsers pressing the Send will give a red warning that you must agree to the terms but the upload will start anyway. Using HTML5 capable browsers it is as intended.,2012-01-18,,,false,2068 days,2066 days,,2066 days,,,1.5,
627,Improve download usability: direct download link + correct mime-type?,Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2012-01-19,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When a recipient clicks on the download link, a web page opens with info and a big download button.  The original motivation for doing it this way was practical: we couldn't do direct downloads with the technology choices we'd made.  However, this reason is no longer there.

In addition, back in the filesender prototyping days in 2008, I remember reasoning that a user ought to have both options: a direct download-link in the email, clicking on which resulted in the file downloading (and possibly opening in the right application), with in additoin a ""click here to learn more about your file before downloading it"" anti-phishing link.

We ended up with *only* the anti-phishing option, out of necessity.  Now that it is no longer needed, we should revisit this and make it easier.

This ties in with a request I've seen for a ""direct download link"" to allow tools like wget, curl to download a file directly (automating workflow!).  Another good reason to do this is complaints I got from a number of users: the click on the link but the file doesn't open in <relevant app>.  So there is a group of users to whom it is more natural to click and see the file open.  I suggest we make this happen.

It probably involves some fiddling with sending the right  mime-type as well I'd guess.",2012-01-19,,,false,2065 days,2065 days,,,,,,
632,server side validation: fileexpirydate,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-02-28,,2012-01-26,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,in 1.1 expiry dates after the maximum configured date were corrected (set to the configured maximum). Current server side validation rejects them with an error. We should probably do the correction instead of rejection.,2012-03-01,,,false,2058 days,2023 days,,2025 days,,,1.5-beta1,
633,output sanitation in admin pages,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-02-28,,2012-01-26,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2012-02-28,,,false,2058 days,2025 days,,2025 days,,,1.5-beta1,
634,Daylight savings time issue with server side based maximum expiry date,Release 1.5,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Low,Deferred,Not Completed,,2012-01-27,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,When you start an upload between 23:00 and 24:00 on a day in 'wintertime' and the maximum expiry date is on a date after switching to summer time the shown and sent maximum expiry date will be one day off (later than the 'expected' day). ,2012-03-01,,,false,2057 days,2023 days,,,,,remains a known defficiency in 1.5,code enhancement
635,Enable theming [L],Planned features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,High,Fixed,2016-02-26,,2012-02-07,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"A fresh ticket.  This feature was suggested in the early start of the project (ticket #79).

Theming has the same basic constraint as all our improvements: no extra server-side installation should be needed.  

The desired end result is probably close to the Wordpress experience.  ",2016-02-26,2016-02-26,,false,2046 days,566 days,566 days,566 days,,,,
636,Develop API to allow non-web access to FileSender functionality,Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2012-02-07,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Use cases:

-allow access to FileSender functionality from webmail 
-access to FileSender from portal sites (think HPC web portals)
-integration in scientific workflow",2012-02-07,,,false,2046 days,2046 days,,,,,,
638,Set up crowd-sourcing infra for localisation,Planned features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,Fixed,2016-02-26,,2012-02-07,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"We need an easy to manage way to support crowd-sourcing of localisation.  Per localisation we need preferably at least 2 volunteers maintaining *that* localisation file and keeping it in sync with the ""master"".  It needs to be easy to see how much of a translation is complete and how much is missing. It also needs to be easy to submit bugs on translations (???)

What should come out of the ""translation crowd-sourcing tool"" ultimately goes into FileSender releases.  Only language files that have at least 1 maintainer can be bundled with the filesender release.

Likely tool/service:
https://www.transifex.net/tour/features/translate/

Supported language file formats:
http://help.transifex.net/features/formats.html#user-formats

The company:
http://www.indifex.com/#

What likely needs to be done is we need to either change our language file format, or implement some gateway.

Why is this important?  With all the languages in Europe, we'll soon be swamped with language files that need maintenance....",2016-02-26,2016-02-26,,false,2046 days,566 days,566 days,566 days,,,,
639,"Investigate FileSender legal entity option ""coop""",Project infrastructure pre 2.0,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,Fixed,2016-02-26,,2012-02-07,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2016-02-26,2016-02-26,,false,2046 days,566 days,566 days,566 days,,,,
640,Real time upload/download performance feedback,Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2012-02-08,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Jeff Hagley, setting up the Internet2 FileSender install, came with this feature request.

Implement real time feedback to the user through the UI on upload/download performance and feedback on that performance relative to what others get.

If we can tell a user ""the average person got 80Mbps upload and 83 Mbps download, and here is what you just got/are getting"" that would help both the user and
the site.

The user has the benefit of knowing whether he's within the reasonable upload/downloadspeed band or whether there is something that might need attention.

The site has the benefit of both marketing a high speed high quality network ""upload through your NREN and life is good"", and enabling a user to figure out
whether the problem is their bandwidth/desktop or whether there might be a service issue.


Blue sky dream: something a-la SURFnet-Detective for FileSender specific. Give users real time feedback on upload/download performance, and on said performance
compared to other users.  In addition, allow them to do a pre-upload check on performance.  AdobeConnect does this, as do many DDoS clients.  That pre-upload
check might then include other checks, a sort of ""can I do FileSender and how fast can I do it"" check.  Lastly would be great to include some way to help users
diagnose possible problems.

Now this looks remarkably like the SURFnet detective but then FileSender specific.

It would require stuff in the UI.  Where we'd put it is probably clear when we've sorted out the ""where do we put advanced functionality without cluttering the
basic functionality"" question.  In addition there is backend code that needs to be written.

Jeff suggested this could work with PerfSonar.",2012-08-03,,,false,2045 days,1868 days,,,,,,
642,"Enable ""apply action to multiple files"" in MyFiles and Vouchers tables",Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2012-02-10,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"If you have more than two files, it becomes interesting to be able to apply the ""re-send email"" and especially ""delete"" action to multiple files at once.  I don't know how this would pan out for ""add recipient"".  

Envisaged result for user:
-tickbox or other practical method to select which files to apply action to
-give user a good way to indicate and *know* whatever will be done now will be applied to multiple files
-ask ""are you sure""
-do action

Maybe a tickbox ""whatever I will do now, will be applied to multiple files"".",2012-02-10,,,false,2043 days,2043 days,,,,,,
643,"Get rid of ""this email might be phishing"" when sending to gmail accounts",Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2012-02-11,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Gmail labels filesender emails as ""possible phishing"".  I assume this issue ties in with SPF records, preventing for example apple's mail client to label filesender emails as ""spam"" etc.  So this is more of a placeholder ticket for holding the thought that making sure filesender emails get through isn't 100% wrapped up nicely.",2012-02-11,,,false,2042 days,2042 days,,,,,,
646,Confusing message when using an already used guest upload voucher,Release 1.5,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,Fixed,2012-03-09,,2012-02-11,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When a guest upload voucher has been used, and you try to use it again, you get ""this voucher has been cancelled"" whereas it ought to be something like ""this voucher has already been used, please contact <name sender> to send you a new one"".

",2012-03-11,,,false,2042 days,2013 days,,2015 days,,,1.5-beta2,
647,provide opt-in mechanism to notify of imminent file expiry,Suggested features,Guido Aben (cxFt16lZGr3Q7YeJe5aVNr),,,Low,New,Not Completed,,2012-02-12,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"It might be useful to provide users with an unobtrusive per-file-opt-in mechanism that (provided they opt in) would provide them with notification of imminent expiry of a file -- they could use this notification event to take actions such as ringing their intended recipients in a last-ditch effort to get them to download the soon-to-be-no-longer-available file, or re-upload a new file or a replacement file.

Off the top of my head I could think of the attaching of an iCalendar TODO event along with the your-file-is-now-available email; users could decide for themselves whether to import the event in the iCalendar file into their personal calendars. Xander warns me that some groupware email clients (Zimbra?) automatically import such iCalendar files into their user calendars, without consulting the user.

More exotically, perhaps per-user-per-file RSS subscriptions are possible? Per-user tweets? Per-user facebook wall messages? Suggestions very welcome.",2012-02-12,,,false,2041 days,2041 days,,,,,,workflow
652,Improve user-feedback on use of pause/resume,Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2012-02-22,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Pause/resume of larger uploads is currently an unknown feature.  Suggested features:

-Make it an explicitly available function by for example an explicit pause button during upload phase
-Make it explicitly available when resuming-after-failure: ""you appear to want to upload a file that you tried before.  Resume or start fresh?""

",2012-02-22,,,false,2031 days,2031 days,,,,,,
653,"""Cannot find File in Temp Folder"" errors in admin logs",Bugs in version 1.1,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),,,Normal,Fixed,2014-06-25,,2012-02-24,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"On rare occasions 1.1 uploads fail resulting in a ""Cannot find File in Temp Folder"" error in the administrator log (reported by AARNet). ",2016-12-12,2014-06-25,,false,2029 days,276 days,1177 days,1177 days,1.5,1.1,,
656,"Email receipts: think of clever solution for ""send file to group on mailinglist"" problem",Suggested features,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2012-02-27,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When sending a file to an email list, all the download receipts are sent to the mailinglist as well: mail storm ensues.  Right now the workaround is to tell people to send it to themselves first, and then to the email list.  A more clever solution would be practical and could possibly be tied in to the group work?",2012-02-27,,,false,2026 days,2026 days,,,,,,
743,Replace SURFnet logo with new one in banner,Bugs in version 1.1,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Lowest,Fixed,2012-05-18,,2012-05-16,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,Placeholder ticket so I won't forget,2012-05-18,,,false,1947 days,1945 days,,1945 days,,,1.1.1,
746,1.1 Backport additional email validation in Mail.php from 1.5,Bugs in version 1.1,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2012-06-03,,2012-05-18,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,,2012-06-03,,,false,1945 days,1929 days,,1929 days,,,1.1.1,
